Year,Month,Date,Number of plots,Plot number,Crop,Variety,Pounds,Pounds per plot,Calories,Calories per plot
2013,7,7/24/2013,1,7,peppers,,1.25,1.25,113.5,113.5
2013,7,7/31/2013,1,7,peppers,,2.5,2.5,227,227
2013,6,6/27/2013,1,8,squash,yellow,1,1,72.64,72.64
2013,6,6/28/2013,1,8,squash,yellow,2.5,2.5,181.6,181.6
2013,7,7/2/2013,1,8,squash,yellow,9.5,9.5,690.08,690.08
2013,7,7/6/2013,1,8,squash,yellow,10,10,726.4,726.4
2013,7,7/9/2013,1,8,squash,yellow,7,7,508.48,508.48
2013,7,7/10/2013,1,8,squash,yellow,8,8,581.12,581.12
2013,7,7/14/2013,1,8,squash,yellow,22,22,1598.08,1598.08
2013,7,7/16/2013,1,8,squash,yellow,4,4,290.56,290.56
2013,7,7/16/2013,1,9,cucumbers,,4,4,272.4,272.4
2013,7,7/19/2013,1,9,cucumbers,,7,7,476.7,476.7
2013,7,7/22/2013,1,9,cucumbers,,8,8,544.8,544.8
2013,7,7/24/2013,1,9,cucumbers,,10.5,10.5,715.05,715.05
2013,7,7/25/2013,1,9,cucumbers,,2,2,136.2,136.2
2013,7,7/26/2013,1,9,cucumbers,,4.5,4.5,306.45,306.45
2013,7,7/28/2013,1,9,cucumbers,,2,2,136.2,136.2
2013,7,7/29/2013,1,9,cucumbers,,2,2,136.2,136.2
2013,8,8/1/2013,1,9,cucumbers,,10,10,681,681
2013,8,8/3/2013,1,9,cucumbers,,6,6,408.6,408.6
2013,8,8/5/2013,1,9,cucumbers,,3,3,204.3,204.3
2013,8,8/5/2013,1,9,cucumbers,,2,2,136.2,136.2
2013,7,7/22/2013,1,10,corn,,1.5,1.5,667.38,667.38
2013,7,7/11/2013,1,11,beans,bush,6.25,6.25,879.625,879.625
2013,7,7/12/2013,1,11,beans,bush,6.5,6.5,914.81,914.81
2013,7,7/14/2013,1,11,beans,bush,10,10,1407.4,1407.4
2013,7,7/16/2013,1,11,beans,bush,5,5,703.7,703.7
2013,7,7/17/2013,1,11,beans,bush,1,1,140.74,140.74
2013,7,7/19/2013,1,11,beans,bush,2.5,2.5,351.85,351.85
2013,7,7/20/2013,1,11,beans,bush,2.5,2.5,351.85,351.85
2013,7,7/22/2013,1,11,beans,bush,2.5,2.5,351.85,351.85
2013,7,7/24/2013,1,11,beans,bush,1.5,1.5,211.11,211.11
2013,7,7/24/2013,1,11,beans,bush,3.5,3.5,492.59,492.59
2013,7,7/28/2013,1,11,beans,bush,0.5,0.5,70.37,70.37
2013,8,8/31/2013,1,11,beans,bush,1,1,140.74,140.74
2013,7,7/6/2013,1,13,zucchini,,32.5,32.5,2360.8,2360.8
2013,7,7/10/2013,1,13,zucchini,,30.75,30.75,2233.68,2233.68
2013,7,7/13/2013,1,13,zucchini,,2,2,145.28,145.28
2013,7,7/16/2013,1,13,zucchini,,9,9,653.76,653.76
2013,7,7/19/2013,1,13,zucchini,,5.5,5.5,399.52,399.52
2013,6,6/22/2013,1,14,collards,,8,8,1089.6,1089.6
2013,6,6/29/2013,1,14,collards,,12,12,1634.4,1634.4
2013,6,6/29/2013,1,14,lettuce,,3.25,3.25,221.325,221.325
2013,7,7/3/2013,1,14,collards,,6,6,817.2,817.2
2013,7,7/10/2013,1,14,collards,,9.5,9.5,1293.9,1293.9
2013,7,7/14/2013,1,14,collards,,5.25,5.25,715.05,715.05
2013,7,7/19/2013,1,14,collards,,5.5,5.5,749.1,749.1
2013,7,7/24/2013,1,14,collards,,4.75,4.75,646.95,646.95
2013,6,6/26/2013,1,15,broccoli,,0.5,0.5,77.18,77.18
2013,6,6/29/2013,1,15,broccoli,,1,1,154.36,154.36
2013,7,7/3/2013,1,15,broccoli,,2,2,308.72,308.72
2013,7,7/10/2013,1,15,broccoli,,0.5,0.5,77.18,77.18
2013,6,6/15/2013,1,1,kale,,6,6,1362,1362
2013,6,6/22/2013,1,1,kale,,4.5,4.5,1021.5,1021.5
2013,7,7/4/2013,1,1,kale,,2.25,2.25,510.75,510.75
2013,7,7/31/2013,1,1,kale,,1,1,227,227
2013,8,8/20/2013,1,2,tomatoes,big boy,6,6,408.6,408.6
2013,6,6/9/2013,1,3,lettuce,,8,8,544.8,544.8
2013,6,6/15/2013,1,3,lettuce,,7,7,476.7,476.7
2013,7,7/17/2013,1,4,squash,,3,3,217.92,217.92
2013,8,8/27/2013,1,4,cabbage,,15,15,1702.5,1702.5
2013,9,9/9/2013,1,4,cabbage,,2.75,2.75,312.125,312.125
2013,8,8/11/2013,1,4,turnips,,1,1,127.12,127.12
2013,9,9/9/2013,1,4,turnips,,14,14,1779.68,1779.68
2013,8,8/15/2013,1,5,tomatoes,,1,1,68.1,68.1
2013,8,8/25/2013,1,5,tomatoes,,1.25,1.25,85.125,85.125
2013,8,8/12/2013,1,6,eggplant,,2.5,2.5,272.4,272.4
2013,8,8/21/2013,1,6,eggplant,,2.75,2.75,299.64,299.64
2013,8,8/24/2013,1,6,eggplant,,4,4,435.84,435.84
2013,8,8/29/2013,1,6,eggplant,,3,3,326.88,326.88
2013,9,9/3/2013,1,6,eggplant,,4,4,435.84,435.84
2013,9,9/9/2013,1,6,eggplant,,4,4,435.84,435.84
2013,9,9/17/2013,1,6,eggplant,,3,3,326.88,326.88
2013,9,9/25/2013,1,6,eggplant,,6,6,653.76,653.76
2013,8,8/7/2013,1,7,peppers,,2,2,181.6,181.6
2013,8,8/15/2013,1,7,peppers,,1,1,90.8,90.8
2013,8,8/29/2013,1,7,peppers,,4,4,363.2,363.2
2013,9,9/8/2013,1,7,peppers,,5.75,5.75,522.1,522.1
2013,9,9/17/2013,1,7,peppers,,2,2,181.6,181.6
2013,8,8/11/2013,1,8,squash,,11,11,799.04,799.04
2013,8,8/9/2013,1,9,cucumbers,,7.5,7.5,510.75,510.75
2013,8,8/11/2013,1,9,cucumbers,,3.75,3.75,255.375,255.375
2013,8,8/12/2013,1,9,cucumbers,,2,2,136.2,136.2
2013,8,8/12/2013,1,9,basil,,1,1,104.42,104.42
2013,8,8/26/2013,1,9,tomatoes,,6,6,408.6,408.6
2013,8,8/12/2013,1,11,beans,bush,2,2,281.48,281.48
2013,8,8/18/2013,1,11,beans,bush,5,5,703.7,703.7
2013,8,8/19/2013,1,11,beans,bush,3.5,3.5,492.59,492.59
2013,8,8/6/2013,1,14,collards,,8,8,1089.6,1089.6
2013,8,8/17/2013,1,14,collards,,6,6,817.2,817.2
2013,9,9/4/2013,1,14,collards,,1.5,1.5,204.3,204.3
2013,8,8/8/2013,1,12,tomatoes,plum,1,1,68.1,68.1
2013,8,8/14/2013,1,12,tomatoes,plum,5.5,5.5,374.55,374.55
2013,8,8/14/2013,1,12,tomatoes,plum,8.5,8.5,578.85,578.85
2013,8,8/16/2013,1,12,tomatoes,plum,3,3,204.3,204.3
2013,8,8/18/2013,1,12,tomatoes,plum,13,13,885.3,885.3
2013,8,8/18/2013,1,12,tomatoes,plum,15,15,1021.5,1021.5
2013,8,8/20/2013,1,12,tomatoes,plum,1,1,68.1,68.1
2013,8,8/22/2013,1,12,tomatoes,plum,9.5,9.5,646.95,646.95
2013,8,8/24/2013,1,12,tomatoes,plum,5.75,5.75,391.575,391.575
2013,8,8/30/2013,1,12,tomatoes,plum,10.25,10.25,698.025,698.025
2013,8,8/31/2013,1,12,tomatoes,plum,16,16,1089.6,1089.6
2013,9,9/8/2013,1,12,tomatoes,plum,3,3,204.3,204.3
2013,9,9/20/2013,1,12,tomatoes,plum,1.5,1.5,102.15,102.15
2014,9,9/30/2014,1,,lettuce,,6,6,408.6,408.6
2014,9,9/30/2014,1,,tomatoes,,6,6,408.6,408.6
2014,10,10/6/2014,1,,lettuce,,4,4,272.4,272.4
2014,8,8/21/2014,1,6 + 11,tomatoes,,14,14,953.4,953.4
2014,8,8/22/2014,1,1 + 3 + 14,corn,,3.25,3.25,1445.99,1445.99
2014,8,8/22/2014,1,1 + 4,peppers,,1,1,90.8,90.8
2014,8,8/22/2014,1,4 + 14,corn,,3,3,1334.76,1334.76
2014,8,8/22/2014,1,6 + 11,tomatoes,,6.75,6.75,459.675,459.675
2014,8,8/22/2014,1,1 + 3 + 14,squash,,13,13,944.32,944.32
2014,8,8/23/2014,1,6 + 11,tomatoes,,5,5,340.5,340.5
2014,8,8/23/2014,1,12,tomatoes,,0.5,0.5,34.05,34.05
2014,8,8/23/2014,1,6 + 11,tomatoes,,3.5,3.5,238.35,238.35
2014,8,8/25/2014,1,14,tomatoes,,8.5,8.5,578.85,578.85
2014,8,8/26/2014,1,6 + 11,tomatoes,,37.5,37.5,2553.75,2553.75
2014,8,8/26/2014,1,6 + 11,tomatoes,,15,15,1021.5,1021.5
2014,8,8/27/2014,1,6 + 11,tomatoes,,22,22,1498.2,1498.2
2014,8,8/28/2014,1,6 + 11,tomatoes,,20,20,1362,1362
2014,9,9/1/2014,1,6 + 11,tomatoes,,4.5,4.5,306.45,306.45
2014,9,9/3/2014,1,6 + 11,tomatoes,,16,16,1089.6,1089.6
2014,9,9/3/2014,1,6 + 11,tomatoes,,15,15,1021.5,1021.5
2014,9,9/6/2014,1,6 + 11,tomatoes,,5,5,340.5,340.5
2014,9,9/7/2014,1,6 + 11,tomatoes,,13.5,13.5,919.35,919.35
2014,9,9/10/2014,1,6 + 11,tomatoes,,4,4,272.4,272.4
2014,9,9/13/2014,1,6 + 11,tomatoes,,8,8,544.8,544.8
2014,9,9/1/2014,1,1 + 3 + 14,peppers,,10,10,908,908
2014,9,9/3/2014,1,1 + 3 + 14,peppers,,10,10,908,908
2014,9,9/3/2014,1,1 + 3 + 14,tomatoes,,1.5,1.5,102.15,102.15
2014,8,8/25/2014,1,1 + 4,peppers,,5.25,5.25,476.7,476.7
2014,8,8/27/2014,1,2,squash,,12,12,871.68,871.68
2014,9,9/3/2014,1,2,squash,,10.5,10.5,762.72,762.72
2014,9,9/7/2014,1,1 + 4,peppers,,30,30,2724,2724
2014,9,9/10/2014,1,1 + 4,peppers,,3.5,3.5,317.8,317.8
2014,9,9/13/2014,1,1 + 4,peppers,,15,15,1362,1362
2014,9,9/7/2014,1,2,squash,,5.5,5.5,399.52,399.52
2014,9,9/17/2014,1,2,squash,,12,12,871.68,871.68
2014,9,9/18/2014,1,2,squash,,7,7,508.48,508.48
2014,7,7/3/2014,1,1 + 3 + 14,beets,,50,50,9761,9761
2014,7,7/10/2014,1,1 + 3 + 14,beets,,20,20,3904.4,3904.4
2014,7,7/17/2014,1,1 + 3 + 14,beets,,50,50,9761,9761
2014,7,7/1/2014,1,1 + 3 + 14,parsley,,1,1,163.44,163.44
2014,7,7/6/2014,1,1 + 3 + 14,parsley,,1,1,163.44,163.44
2014,6,6/22/2014,1,2,squash,,1.5,1.5,108.96,108.96
2014,6,6/29/2014,1,2,squash,,10.25,10.25,744.56,744.56
2014,7,7/3/2014,1,2,squash,,5,5,363.2,363.2
2014,7,7/6/2014,1,2,squash,,25,25,1816,1816
2014,7,7/8/2014,1,2,squash,,4.25,4.25,308.72,308.72
2014,7,7/13/2014,1,2,squash,,14.5,14.5,1053.28,1053.28
2014,7,7/15/2014,1,2,squash,,22,22,1598.08,1598.08
2014,7,7/16/2014,1,2,squash,,9.25,9.25,671.92,671.92
2014,7,7/22/2014,1,2,squash,,21,21,1525.44,1525.44
2014,7,7/22/2014,1,2,squash,,4,4,290.56,290.56
2014,7,7/22/2014,1,2,zucchini,,38,38,2760.32,2760.32
2014,7,7/22/2014,1,2,squash,,6.25,6.25,454,454
2014,6,6/9/2014,1,5,lettuce,,4.25,4.25,289.425,289.425
2014,6,6/19/2014,1,5,lettuce,,12,12,817.2,817.2
2014,6,6/27/2014,1,5,lettuce,,9.75,9.75,663.975,663.975
2014,7,7/1/2014,1,5,lettuce,,13,13,885.3,885.3
2014,7,7/3/2014,1,5,lettuce,,25,25,1702.5,1702.5
2014,7,7/7/2014,1,5,lettuce,,5.5,5.5,374.55,374.55
2014,7,7/8/2014,1,5,lettuce,,15.5,15.5,1055.55,1055.55
2014,7,7/29/2014,1,3,cucumbers,,30,30,2043,2043
2014,7,7/30/2014,1,3,cucumbers,,4,4,272.4,272.4
2014,8,8/1/2014,1,3,cucumbers,,3,3,204.3,204.3
2014,8,8/9/2014,1,3,peppers,,6.5,6.5,590.2,590.2
2014,8,8/17/2014,1,1,peppers,,10,10,908,908
2014,8,8/17/2014,1,4,peppers,,7,7,635.6,635.6
2014,8,8/20/2014,1,1,peppers,,20,20,1816,1816
2014,8,8/21/2014,1,1,peppers,,26,26,2360.8,2360.8
2014,7,7/27/2014,1,2,squash,,6,6,435.84,435.84
2014,7,7/27/2014,1,4,squash,,28,28,2033.92,2033.92
2014,7,7/29/2014,1,2,squash,,15,15,1089.6,1089.6
2014,7,7/30/2014,1,2,squash,,3,3,217.92,217.92
2014,8,8/3/2014,1,2,zucchini,,17,17,1234.88,1234.88
2014,8,8/3/2014,1,2,squash,yellow,11,11,799.04,799.04
2014,8,8/5/2014,1,2,squash,,10,10,726.4,726.4
2014,8,8/8/2014,1,2,squash,,5,5,363.2,363.2
2014,8,8/9/2014,1,2,squash,,6,6,435.84,435.84
2014,8,8/10/2014,1,2,squash,,3.75,3.75,272.4,272.4
2014,8,8/13/2014,1,2,squash,yellow,15,15,1089.6,1089.6
2014,8,8/17/2014,1,2,squash,,20,20,1452.8,1452.8
2014,8,8/20/2014,1,2,squash,,10,10,726.4,726.4
2014,7,7/27/2014,1,4 + 14,squash,,9,9,653.76,653.76
2014,7,7/29/2014,1,4 + 14,squash,,5,5,363.2,363.2
2014,7,7/30/2014,1,6 + 11,tomatoes,,1,1,68.1,68.1
2014,7,7/31/2014,1,6 + 11,tomatoes,,0.5,0.5,34.05,34.05
2014,8,8/1/2014,1,6 + 11,tomatoes,,1.5,1.5,102.15,102.15
2014,8,8/3/2014,1,6 + 11,tomatoes,,7,7,476.7,476.7
2014,8,8/9/2014,1,6 + 11,tomatoes,,7.5,7.5,510.75,510.75
2014,8,8/10/2014,1,6 + 11,tomatoes,,1,1,68.1,68.1
2014,8,8/13/2014,1,6 + 11,tomatoes,,30,30,2043,2043
2014,8,8/14/2014,1,6 + 11,tomatoes,,3.5,3.5,238.35,238.35
2014,8,8/16/2014,1,6 + 11,tomatoes,,11,11,749.1,749.1
2014,8,8/18/2014,1,6 + 11,tomatoes,,4.5,4.5,306.45,306.45
2014,8,8/20/2014,1,14,tomatoes,,4,4,272.4,272.4
2014,8,8/20/2014,1,6,tomatoes,,6.5,6.5,442.65,442.65
2014,8,8/21/2014,1,6 + 11,tomatoes,,12,12,817.2,817.2
2014,8,8/21/2014,1,6,tomatoes,,30,30,2043,2043
2014,9,9/28/2014,1,,collards,,30,30,4086,4086
2014,9,9/30/2014,1,,collards,,10,10,1362,1362
2014,10,10/4/2014,1,,collards,,35,35,4767,4767
2014,10,10/6/2014,1,,kale,,4,4,908,908
2014,9,9/28/2014,1,,kale,,1.75,1.75,397.25,397.25
2014,8,8/5/2014,1,7,cabbage,,11.25,11.25,1276.875,1276.875
2014,8,8/6/2014,1,7,cabbage,,41,41,4653.5,4653.5
2014,8,8/10/2014,1,7,cabbage,,20,20,2270,2270
2014,8,8/17/2014,1,7,cabbage,,17,17,1929.5,1929.5
2014,8,8/1/2014,1,8,eggplant,,13.25,13.25,1443.72,1443.72
2014,8,8/1/2014,1,8,zucchini,,1.25,1.25,90.8,90.8
2014,8,8/3/2014,1,8,zucchini,,7,7,508.48,508.48
2014,8,8/3/2014,1,8,eggplant,,1.25,1.25,136.2,136.2
2014,8,8/10/2014,1,8,zucchini,,3,3,217.92,217.92
2014,8,8/10/2014,1,8,eggplant,,2.5,2.5,272.4,272.4
2014,8,8/12/2014,1,8,eggplant,,5,5,544.8,544.8
2014,8,8/20/2014,1,8,eggplant,,6.75,6.75,735.48,735.48
2014,8,8/27/2014,1,8,zucchini,,5,5,363.2,363.2
2014,9,9/10/2014,1,8,eggplant,,3,3,326.88,326.88
2014,8,8/1/2014,1,10,kale,,8.5,8.5,1929.5,1929.5
2014,8,8/1/2014,1,10,zucchini,,19,19,1380.16,1380.16
2014,8,8/8/2014,1,10,kale,,6.5,6.5,1475.5,1475.5
2014,8,8/26/2014,1,10,kale,,6.5,6.5,1475.5,1475.5
2014,8,8/27/2014,1,10,kale,,6,6,1362,1362
2014,9,9/1/2014,1,10,kale,,2.5,2.5,567.5,567.5
2014,9,9/6/2014,1,10,zucchini,,8,8,581.12,581.12
2014,9,9/14/2014,1,10,kale,,6.5,6.5,1475.5,1475.5
2014,8,8/10/2014,1,11 + 13,beans,bush,6.75,6.75,949.995,949.995
2014,8,8/1/2014,1,11 + 13,zucchini,,1,1,72.64,72.64
2014,8,8/3/2014,1,11 + 13,zucchini,,10,10,726.4,726.4
2014,8,8/8/2014,1,11 + 13,beans,bush,2.25,2.25,316.665,316.665
2014,8,8/16/2014,1,11 + 13,beans,bush,6.5,6.5,914.81,914.81
2014,8,8/17/2014,1,11 + 13,beans,bush,2.25,2.25,316.665,316.665
2014,8,8/22/2014,1,11 + 13,beans,bush,1.75,1.75,246.295,246.295
2014,8,8/23/2014,1,11 + 13,beans,bush,2,2,281.48,281.48
2014,8,8/31/2014,1,11 + 13,beans,bush,4.25,4.25,598.145,598.145
2014,9,9/24/2014,1,12,collards,,10,10,1362,1362
2014,9,9/24/2014,1,12,lettuce,,9,9,612.9,612.9
2014,9,9/24/2014,1,12,parsley,,2.5,2.5,408.6,408.6
2014,8,8/3/2014,1,12,cucumbers,,10,10,681,681
2014,8,8/3/2014,1,12,zucchini,,7.5,7.5,544.8,544.8
2014,9,9/1/2014,1,12,cucumbers,,1,1,68.1,68.1
2014,9,9/10/2014,1,12,lettuce,,4,4,272.4,272.4
2014,9,9/10/2014,1,12,parsley,,1.5,1.5,245.16,245.16
2014,7,7/15/2014,1,7,cabbage,,7.75,7.75,879.625,879.625
2014,6,6/30/2014,1,9,collards,,17,17,2315.4,2315.4
2014,7,7/13/2014,1,9,collards,,5,5,681,681
2014,6,6/20/2014,1,10,lettuce,,8,8,544.8,544.8
2014,6,6/27/2014,1,10,kale,,6.25,6.25,1418.75,1418.75
2014,7,7/6/2014,1,10,zucchini,,21,21,1525.44,1525.44
2014,7,7/13/2014,1,10,kale,,25,25,5675,5675
2014,7,7/16/2014,1,10,kale,,7,7,1589,1589
2014,7,7/1/2014,1,11 + 13,beans,bush,1,1,140.74,140.74
2014,7,7/5/2014,1,11 + 13,beans,bush,8,8,1125.92,1125.92
2014,7,7/7/2014,1,11,zucchini,,11,11,799.04,799.04
2014,7,7/10/2014,1,11 + 13,beans,bush,9.25,9.25,1301.845,1301.845
2014,7,7/10/2014,1,11,zucchini,,8,8,581.12,581.12
2014,7,7/13/2014,1,11 + 13,beans,bush,7,7,985.18,985.18
2014,7,7/1/2014,1,12,broccoli,,5,5,771.8,771.8
2014,7,7/1/2014,1,12,lettuce,,4,4,272.4,272.4
2014,7,7/1/2014,1,12,broccoli,,4.5,4.5,694.62,694.62
2014,7,7/1/2014,1,12,lettuce,,3,3,204.3,204.3
2014,7,7/2/2014,1,12,lettuce,,1,1,68.1,68.1
2014,7,7/8/2014,1,12,lettuce,,4.5,4.5,306.45,306.45
2014,7,7/9/2014,1,12,cucumbers,,5.5,5.5,374.55,374.55
2014,7,7/10/2014,1,12,cucumbers,,11,11,749.1,749.1
2014,7,7/12/2014,1,12,lettuce,,9,9,612.9,612.9
2014,7,7/13/2014,1,12,cucumbers,,14.5,14.5,987.45,987.45
2014,7,7/13/2014,1,12,cucumbers,,9,9,612.9,612.9
2014,7,7/13/2014,1,12,cucumbers,,6.5,6.5,442.65,442.65
2014,7,7/13/2014,1,12,broccoli,,4.5,4.5,694.62,694.62
2014,7,7/13/2014,1,12,cucumbers,,10,10,681,681
2014,7,7/20/2014,1,7,cabbage,,7.5,7.5,851.25,851.25
2014,7,7/22/2014,1,7,cabbage,,8,8,908,908
2014,7,7/22/2014,1,7,cabbage,,16.25,16.25,1844.375,1844.375
2014,7,7/29/2014,1,7,cabbage,,17,17,1929.5,1929.5
2014,7,7/30/2014,1,7,cabbage,,8,8,908,908
2014,7,7/17/2014,1,10,zucchini,,20,20,1452.8,1452.8
2014,7,7/17/2014,1,10,cucumbers,,1.25,1.25,85.125,85.125
2014,7,7/22/2014,1,10,kale,,4.5,4.5,1021.5,1021.5
2014,7,7/30/2014,1,10,kale,,2,2,454,454
2014,7,7/17/2014,1,11 + 13,zucchini,,16,16,1162.24,1162.24
2014,7,7/17/2014,1,11 + 13,beans,bush,0.5,0.5,70.37,70.37
2014,7,7/20/2014,1,11 + 13,beans,bush,7,7,985.18,985.18
2014,7,7/20/2014,1,11 + 13,beans,bush,1.5,1.5,211.11,211.11
2014,7,7/22/2014,1,11 + 13,beans,bush,0.5,0.5,70.37,70.37
2014,7,7/22/2014,1,11 + 13,beans,bush,2.5,2.5,351.85,351.85
2014,7,7/22/2014,1,11 + 13,beans,bush,1.75,1.75,246.295,246.295
2014,7,7/30/2014,1,11 + 13,beans,bush,0.5,0.5,70.37,70.37
2014,8,8/2/2014,1,11 + 13,beans,bush,6.5,6.5,914.81,914.81
2014,7,7/17/2014,1,12,cucumbers,,11,11,749.1,749.1
2014,7,7/20/2014,1,12,cucumbers,,23.5,23.5,1600.35,1600.35
2014,7,7/22/2014,1,12,broccoli,,3.5,3.5,540.26,540.26
2014,7,7/22/2014,1,12,cucumbers,,30,30,2043,2043
2014,7,7/22/2014,1,12,cucumbers,,10,10,681,681
2014,7,7/25/2014,1,12,cucumbers,,20,20,1362,1362
2014,7,7/27/2014,1,12,cucumbers,,5,5,340.5,340.5
2014,7,7/29/2014,1,12,cucumbers,,9.5,9.5,646.95,646.95
2014,7,7/30/2014,1,12,cucumbers,,2.5,2.5,170.25,170.25
2014,8,8/2/2014,1,12,cucumbers,,10.75,10.75,732.075,732.075
2014,9,9/30/2014,1,,zucchini,,5,5,363.2,363.2
2014,10,10/5/2014,1,,zucchini,,3,3,217.92,217.92
2014,10,10/12/2014,1,,zucchini,,2,2,145.28,145.28
2014,9,9/30/2014,1,,parsley,,2,2,326.88,326.88
2014,10,10/6/2014,1,,parsley,,3,3,490.32,490.32
2014,9,9/22/2014,1,11,tomatoes,,10,10,681,681
2014,9,9/16/2014,1,5,tomatoes,,20,20,1362,1362
2014,9,9/16/2014,1,5,peppers,,5,5,454,454
2014,9,9/22/2014,1,1,tomatoes,,1,1,68.1,68.1
2014,9,9/22/2014,1,6,tomatoes,,15,15,1021.5,1021.5
2014,7,7/29/2014,1,14,beans,,0.75,0.75,105.555,105.555
2014,7,7/29/2014,1,14,peppers,,3,3,272.4,272.4
2014,7,7/30/2014,1,14,zucchini,,40,40,2905.6,2905.6
2014,8,8/2/2014,1,14,beets,,2.5,2.5,488.05,488.05
2014,8,8/5/2014,1,14,beans,green,1.25,1.25,175.925,175.925
2014,8,8/16/2014,1,14,beans,,0.75,0.75,105.555,105.555
2014,8,8/18/2014,1,14,peppers,,2.5,2.5,227,227
2014,8,8/26/2014,1,14,tomatoes,,16.5,16.5,1123.65,1123.65
2014,9,9/10/2014,1,14,tomatoes,,18,18,1225.8,1225.8
2014,9,9/14/2014,1,14,tomatoes,,3,3,204.3,204.3
2014,8,8/7/2014,1,11,zucchini,,29,29,2106.56,2106.56
2014,8,8/8/2014,1,11,zucchini,,10,10,726.4,726.4
2014,8,8/13/2014,1,11,zucchini,,15,15,1089.6,1089.6
2014,8,8/16/2014,1,11,zucchini,,3.25,3.25,236.08,236.08
2014,8,8/23/2014,1,11,squash,,13,13,944.32,944.32
2014,8,8/23/2014,1,7,zucchini,,32,32,2324.48,2324.48
2014,9,9/3/2014,1,11,tomatoes,,15,15,1021.5,1021.5
2014,9,9/10/2014,1,11,tomatoes,,18,18,1225.8,1225.8
2014,9,9/17/2014,1,11,tomatoes,,10,10,681,681
2014,7,7/2/2014,1,14,beans,green,2,2,281.48,281.48
2014,7,7/6/2014,1,14,beans,green,1,1,140.74,140.74
2014,7,7/8/2014,1,14,beans,green,2,2,281.48,281.48
2014,7,7/9/2014,1,14,beans,green,3.5,3.5,492.59,492.59
2014,7,7/9/2014,1,14,cabbage,,7,7,794.5,794.5
2014,7,7/11/2014,1,14,beans,green,1.5,1.5,211.11,211.11
2014,7,7/13/2014,1,14,beans,green,2,2,281.48,281.48
2014,7,7/13/2014,1,14,beans,green,1,1,140.74,140.74
2014,7,7/15/2014,1,11,zucchini,,2.5,2.5,181.6,181.6
2014,7,7/16/2014,1,14,beans,green,1.5,1.5,211.11,211.11
2014,7,7/17/2014,1,14,beans,green,1,1,140.74,140.74
2014,7,7/17/2014,1,11,zucchini,,7,7,508.48,508.48
2014,7,7/17/2014,1,11,peppers,,1.5,1.5,136.2,136.2
2014,7,7/22/2014,1,14,beans,green,0.5,0.5,70.37,70.37
2014,7,7/23/2014,1,11,beans,green,3,3,422.22,422.22
2014,7,7/27/2014,1,11,zucchini,,3,3,217.92,217.92
2014,7,7/27/2014,1,14,beans,green,1,1,140.74,140.74
2014,7,7/27/2014,1,14,peppers,,4,4,363.2,363.2
2014,7,7/28/2014,1,8,zucchini,,20,20,1452.8,1452.8
2014,7,7/29/2014,1,8,zucchini,,43,43,3123.52,3123.52
2014,9,9/23/2014,1,8,eggplant,,3,3,326.88,326.88
2014,9,9/23/2014,1,14,tomatoes,,20,20,1362,1362
2014,10,10/15/2014,1,5,peppers,,2,2,181.6,181.6
2014,7,7/31/2014,1,9,collards,,30,30,4086,4086
2014,8,8/7/2014,1,9,collards,,30,30,4086,4086
2014,8,8/14/2014,1,9,collards,,30,30,4086,4086
2014,8,8/21/2014,1,9,collards,,30,30,4086,4086
2014,8,8/28/2014,1,9,collards,,30,30,4086,4086
2014,9,9/5/2014,1,9,collards,,30,30,4086,4086
2014,10,10/15/2014,1,14,tomatoes,,7.5,7.5,510.75,510.75
2014,10,10/15/2014,1,12,broccoli,,9,9,1389.24,1389.24
2014,10,10/15/2014,1,12,collards,,12.5,12.5,1702.5,1702.5
2014,10,10/15/2014,1,12,lettuce,,2.5,2.5,170.25,170.25
2014,10,10/15/2014,1,12,parsley,,2.5,2.5,408.6,408.6
2014,10,10/28/2014,1,12,collards,,10,10,1362,1362
2014,10,10/27/2014,1,5,peppers,,2,2,181.6,181.6
2014,10,10/19/2014,1,13,broccoli,,3,3,463.08,463.08
2014,10,10/22/2014,1,12,kale,,5,5,1135,1135
2014,10,10/22/2014,1,12,beets,,6,6,1171.32,1171.32
2014,10,10/22/2014,1,12,parsley,,2,2,326.88,326.88
2015,7,7/1/2015,1,1,cabbage,,7.5,7.5,851.25,851.25
2015,7,7/3/2015,1,1,peppers,,1,1,90.8,90.8
2015,7,7/5/2015,1,1,cabbage,,11,11,1248.5,1248.5
2015,7,7/6/2015,1,1,cabbage,,5,5,567.5,567.5
2015,7,7/6/2015,1,1,cabbage,,16,16,1816,1816
2015,7,7/6/2015,1,1,peppers,,1,1,90.8,90.8
2015,7,7/10/2015,1,1,cabbage,,5,5,567.5,567.5
2015,7,7/10/2015,1,1,cabbage,,7.5,7.5,851.25,851.25
2015,7,7/10/2015,1,1,peppers,,1,1,90.8,90.8
2015,7,7/17/2015,1,1,peppers,,2.5,2.5,227,227
2015,7,7/19/2015,1,1,cabbage,,13,13,1475.5,1475.5
2015,7,7/19/2015,1,1,peppers,,2,2,181.6,181.6
2015,7,7/28/2015,1,1,cabbage,,16,16,1816,1816
2015,8,8/1/2015,1,1,cabbage,,23,23,2610.5,2610.5
2015,8,8/1/2015,1,1,peppers,,6,6,544.8,544.8
2015,8,8/1/2015,1,1,peas,,0.25,0.25,83.99,83.99
2015,8,8/9/2015,1,1,tomatoes,,13,13,885.3,885.3
